query_id,variant,baseline,predicted_doc_id,gold_doc_id,schema_hit,n_expected_scalar,n_filled,param_coverage,type_match,exact5,exact20,key_overlap
nlp4lp_test_70,orig,tfidf_optimization_role_repair,nlp4lp_test_70,nlp4lp_test_70,1,8,8,1.0,0.625,0.375,0.375,1.0
nlp4lp_test_71,orig,tfidf_optimization_role_repair,nlp4lp_test_71,nlp4lp_test_71,1,6,6,1.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,1.0
nlp4lp_test_72,orig,tfidf_optimization_role_repair,nlp4lp_test_72,nlp4lp_test_72,1,3,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
nlp4lp_test_73,orig,tfidf_optimization_role_repair,nlp4lp_test_73,nlp4lp_test_73,1,2,2,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_74,orig,tfidf_optimization_role_repair,nlp4lp_test_74,nlp4lp_test_74,1,9,9,1.0,1.0,0.2222222222222222,0.2222222222222222,1.0
nlp4lp_test_75,orig,tfidf_optimization_role_repair,nlp4lp_test_75,nlp4lp_test_75,1,9,9,1.0,1.0,0.4444444444444444,0.5555555555555556,1.0
nlp4lp_test_76,orig,tfidf_optimization_role_repair,nlp4lp_test_76,nlp4lp_test_76,1,6,6,1.0,0.0,0.0,0.16666666666666666,1.0
nlp4lp_test_77,orig,tfidf_optimization_role_repair,nlp4lp_test_77,nlp4lp_test_77,1,5,5,1.0,0.8,0.0,0.0,1.0
nlp4lp_test_78,orig,tfidf_optimization_role_repair,nlp4lp_test_78,nlp4lp_test_78,1,7,7,1.0,0.7142857142857143,0.2857142857142857,0.5714285714285714,1.0
nlp4lp_test_79,orig,tfidf_optimization_role_repair,nlp4lp_test_79,nlp4lp_test_79,1,6,6,1.0,0.5,0.0,0.0,1.0
nlp4lp_test_80,orig,tfidf_optimization_role_repair,nlp4lp_test_80,nlp4lp_test_80,1,8,8,1.0,0.75,0.625,0.625,1.0
nlp4lp_test_81,orig,tfidf_optimization_role_repair,nlp4lp_test_81,nlp4lp_test_81,1,3,3,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0
nlp4lp_test_82,orig,tfidf_optimization_role_repair,nlp4lp_test_82,nlp4lp_test_82,1,6,6,1.0,0.6666666666666666,0.5,0.5,1.0
nlp4lp_test_83,orig,tfidf_optimization_role_repair,nlp4lp_test_83,nlp4lp_test_83,1,2,2,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_84,orig,tfidf_optimization_role_repair,nlp4lp_test_84,nlp4lp_test_84,1,4,4,1.0,1.0,0.5,0.5,1.0
nlp4lp_test_85,orig,tfidf_optimization_role_repair,nlp4lp_test_85,nlp4lp_test_85,1,9,9,1.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,1.0
nlp4lp_test_86,orig,tfidf_optimization_role_repair,nlp4lp_test_86,nlp4lp_test_86,1,3,3,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0
nlp4lp_test_87,orig,tfidf_optimization_role_repair,nlp4lp_test_87,nlp4lp_test_87,1,5,5,1.0,0.8,0.0,0.0,1.0
nlp4lp_test_88,orig,tfidf_optimization_role_repair,nlp4lp_test_88,nlp4lp_test_88,1,7,7,1.0,0.7142857142857143,0.2857142857142857,0.2857142857142857,1.0
nlp4lp_test_89,orig,tfidf_optimization_role_repair,nlp4lp_test_89,nlp4lp_test_89,1,3,3,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0
nlp4lp_test_90,orig,tfidf_optimization_role_repair,nlp4lp_test_90,nlp4lp_test_90,1,9,9,1.0,0.8888888888888888,0.3333333333333333,0.3333333333333333,1.0
nlp4lp_test_91,orig,tfidf_optimization_role_repair,nlp4lp_test_91,nlp4lp_test_91,1,4,4,1.0,1.0,0.25,0.25,1.0
nlp4lp_test_92,orig,tfidf_optimization_role_repair,nlp4lp_test_92,nlp4lp_test_92,1,7,7,1.0,0.7142857142857143,0.0,0.2857142857142857,1.0
nlp4lp_test_93,orig,tfidf_optimization_role_repair,nlp4lp_test_93,nlp4lp_test_93,1,7,7,1.0,0.8571428571428571,0.42857142857142855,0.42857142857142855,1.0
nlp4lp_test_94,orig,tfidf_optimization_role_repair,nlp4lp_test_94,nlp4lp_test_94,1,5,4,0.8,1.0,0.25,0.25,1.0
nlp4lp_test_95,orig,tfidf_optimization_role_repair,nlp4lp_test_95,nlp4lp_test_95,1,3,3,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_96,orig,tfidf_optimization_role_repair,nlp4lp_test_231,nlp4lp_test_96,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_97,orig,tfidf_optimization_role_repair,nlp4lp_test_97,nlp4lp_test_97,1,9,9,1.0,0.7777777777777778,0.1111111111111111,0.1111111111111111,1.0
nlp4lp_test_98,orig,tfidf_optimization_role_repair,nlp4lp_test_98,nlp4lp_test_98,1,5,4,0.8,1.0,0.25,0.25,1.0
nlp4lp_test_99,orig,tfidf_optimization_role_repair,nlp4lp_test_99,nlp4lp_test_99,1,3,3,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_100,orig,tfidf_optimization_role_repair,nlp4lp_test_100,nlp4lp_test_100,1,9,9,1.0,0.5555555555555556,0.2222222222222222,0.2222222222222222,1.0
nlp4lp_test_101,orig,tfidf_optimization_role_repair,nlp4lp_test_101,nlp4lp_test_101,1,4,4,1.0,1.0,0.25,0.5,1.0
nlp4lp_test_102,orig,tfidf_optimization_role_repair,nlp4lp_test_102,nlp4lp_test_102,1,3,3,1.0,1.0,0.0,0.0,0.42857142857142855
nlp4lp_test_103,orig,tfidf_optimization_role_repair,nlp4lp_test_103,nlp4lp_test_103,1,7,6,0.8571428571428571,1.0,0.8333333333333334,0.8333333333333334,1.0
nlp4lp_test_104,orig,tfidf_optimization_role_repair,nlp4lp_test_104,nlp4lp_test_104,1,5,4,0.8,1.0,0.5,0.5,1.0
nlp4lp_test_105,orig,tfidf_optimization_role_repair,nlp4lp_test_105,nlp4lp_test_105,1,3,3,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0
nlp4lp_test_106,orig,tfidf_optimization_role_repair,nlp4lp_test_227,nlp4lp_test_106,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_107,orig,tfidf_optimization_role_repair,nlp4lp_test_107,nlp4lp_test_107,1,10,9,0.9,0.7777777777777778,0.2222222222222222,0.2222222222222222,1.0
nlp4lp_test_108,orig,tfidf_optimization_role_repair,nlp4lp_test_108,nlp4lp_test_108,1,5,4,0.8,0.75,0.75,0.75,1.0
nlp4lp_test_109,orig,tfidf_optimization_role_repair,nlp4lp_test_109,nlp4lp_test_109,1,8,8,1.0,0.25,0.25,0.375,1.0
nlp4lp_test_110,orig,tfidf_optimization_role_repair,nlp4lp_test_110,nlp4lp_test_110,1,9,9,1.0,0.7777777777777778,0.4444444444444444,0.5555555555555556,1.0
nlp4lp_test_111,orig,tfidf_optimization_role_repair,nlp4lp_test_111,nlp4lp_test_111,1,4,4,1.0,1.0,0.25,0.25,1.0
nlp4lp_test_112,orig,tfidf_optimization_role_repair,nlp4lp_test_112,nlp4lp_test_112,1,7,7,1.0,0.7142857142857143,0.0,0.0,1.0
nlp4lp_test_113,orig,tfidf_optimization_role_repair,nlp4lp_test_113,nlp4lp_test_113,1,7,7,1.0,0.7142857142857143,0.0,0.0,1.0
nlp4lp_test_114,orig,tfidf_optimization_role_repair,nlp4lp_test_114,nlp4lp_test_114,1,5,4,0.8,0.5,0.5,0.5,1.0
nlp4lp_test_115,orig,tfidf_optimization_role_repair,nlp4lp_test_115,nlp4lp_test_115,1,3,3,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_116,orig,tfidf_optimization_role_repair,nlp4lp_test_116,nlp4lp_test_116,1,4,4,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_117,orig,tfidf_optimization_role_repair,nlp4lp_test_131,nlp4lp_test_117,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_118,orig,tfidf_optimization_role_repair,nlp4lp_test_118,nlp4lp_test_118,1,5,5,1.0,0.6,0.6,0.6,1.0
nlp4lp_test_119,orig,tfidf_optimization_role_repair,nlp4lp_test_119,nlp4lp_test_119,1,4,4,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_120,orig,tfidf_optimization_role_repair,nlp4lp_test_120,nlp4lp_test_120,1,9,9,1.0,0.8888888888888888,0.3333333333333333,0.3333333333333333,1.0
nlp4lp_test_121,orig,tfidf_optimization_role_repair,nlp4lp_test_121,nlp4lp_test_121,1,4,4,1.0,1.0,0.0,0.25,1.0
nlp4lp_test_122,orig,tfidf_optimization_role_repair,nlp4lp_test_122,nlp4lp_test_122,1,7,7,1.0,1.0,0.5714285714285714,0.5714285714285714,1.0
nlp4lp_test_123,orig,tfidf_optimization_role_repair,nlp4lp_test_123,nlp4lp_test_123,1,7,7,1.0,0.8571428571428571,0.42857142857142855,0.42857142857142855,1.0
nlp4lp_test_124,orig,tfidf_optimization_role_repair,nlp4lp_test_124,nlp4lp_test_124,1,5,4,0.8,1.0,0.0,0.0,1.0
nlp4lp_test_125,orig,tfidf_optimization_role_repair,nlp4lp_test_125,nlp4lp_test_125,1,3,3,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0
nlp4lp_test_126,orig,tfidf_optimization_role_repair,nlp4lp_test_126,nlp4lp_test_126,1,9,9,1.0,1.0,0.2222222222222222,0.3333333333333333,1.0
nlp4lp_test_127,orig,tfidf_optimization_role_repair,nlp4lp_test_127,nlp4lp_test_127,1,9,9,1.0,1.0,0.2222222222222222,0.2222222222222222,1.0
nlp4lp_test_128,orig,tfidf_optimization_role_repair,nlp4lp_test_128,nlp4lp_test_128,1,5,4,0.8,0.75,0.5,0.5,1.0
nlp4lp_test_129,orig,tfidf_optimization_role_repair,nlp4lp_test_129,nlp4lp_test_129,1,8,8,1.0,0.25,0.0,0.25,1.0
nlp4lp_test_130,orig,tfidf_optimization_role_repair,nlp4lp_test_120,nlp4lp_test_130,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_131,orig,tfidf_optimization_role_repair,nlp4lp_test_131,nlp4lp_test_131,1,4,4,1.0,1.0,0.25,0.5,1.0
nlp4lp_test_132,orig,tfidf_optimization_role_repair,nlp4lp_test_132,nlp4lp_test_132,1,2,2,1.0,0.5,0.0,0.0,1.0
nlp4lp_test_133,orig,tfidf_optimization_role_repair,nlp4lp_test_133,nlp4lp_test_133,1,5,4,0.8,1.0,0.0,0.0,1.0
nlp4lp_test_134,orig,tfidf_optimization_role_repair,nlp4lp_test_134,nlp4lp_test_134,1,3,3,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0
nlp4lp_test_135,orig,tfidf_optimization_role_repair,nlp4lp_test_135,nlp4lp_test_135,1,9,9,1.0,0.6666666666666666,0.4444444444444444,0.6666666666666666,1.0
nlp4lp_test_136,orig,tfidf_optimization_role_repair,nlp4lp_test_136,nlp4lp_test_136,1,9,9,1.0,1.0,0.2222222222222222,0.2222222222222222,1.0
nlp4lp_test_137,orig,tfidf_optimization_role_repair,nlp4lp_test_137,nlp4lp_test_137,1,5,5,1.0,0.8,0.2,0.2,1.0
nlp4lp_test_138,orig,tfidf_optimization_role_repair,nlp4lp_test_138,nlp4lp_test_138,1,6,4,0.6666666666666666,1.0,0.0,0.0,1.0
nlp4lp_test_139,orig,tfidf_optimization_role_repair,nlp4lp_test_139,nlp4lp_test_139,1,7,6,0.8571428571428571,0.8333333333333334,0.3333333333333333,0.3333333333333333,1.0
nlp4lp_test_140,orig,tfidf_optimization_role_repair,nlp4lp_test_140,nlp4lp_test_140,1,7,7,1.0,0.7142857142857143,0.2857142857142857,0.2857142857142857,1.0
nlp4lp_test_141,orig,tfidf_optimization_role_repair,nlp4lp_test_141,nlp4lp_test_141,1,7,7,1.0,0.7142857142857143,0.42857142857142855,0.42857142857142855,1.0
nlp4lp_test_142,orig,tfidf_optimization_role_repair,nlp4lp_test_142,nlp4lp_test_142,1,6,6,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0
nlp4lp_test_143,orig,tfidf_optimization_role_repair,nlp4lp_test_143,nlp4lp_test_143,1,8,8,1.0,1.0,0.125,0.125,1.0
nlp4lp_test_144,orig,tfidf_optimization_role_repair,nlp4lp_test_144,nlp4lp_test_144,1,7,7,1.0,1.0,0.42857142857142855,0.42857142857142855,1.0
nlp4lp_test_145,orig,tfidf_optimization_role_repair,nlp4lp_test_145,nlp4lp_test_145,1,3,3,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0
nlp4lp_test_146,orig,tfidf_optimization_role_repair,nlp4lp_test_146,nlp4lp_test_146,1,5,4,0.8,0.5,0.75,0.75,1.0
nlp4lp_test_147,orig,tfidf_optimization_role_repair,nlp4lp_test_147,nlp4lp_test_147,1,4,4,1.0,0.25,0.5,0.5,1.0
nlp4lp_test_148,orig,tfidf_optimization_role_repair,nlp4lp_test_148,nlp4lp_test_148,1,3,3,1.0,0.3333333333333333,0.0,0.0,1.0
nlp4lp_test_149,orig,tfidf_optimization_role_repair,nlp4lp_test_149,nlp4lp_test_149,1,7,6,0.8571428571428571,1.0,0.0,0.0,1.0
nlp4lp_test_150,orig,tfidf_optimization_role_repair,nlp4lp_test_150,nlp4lp_test_150,1,7,7,1.0,0.7142857142857143,0.42857142857142855,0.42857142857142855,1.0
nlp4lp_test_151,orig,tfidf_optimization_role_repair,nlp4lp_test_151,nlp4lp_test_151,1,7,7,1.0,0.7142857142857143,0.42857142857142855,0.42857142857142855,1.0
nlp4lp_test_152,orig,tfidf_optimization_role_repair,nlp4lp_test_152,nlp4lp_test_152,1,6,6,1.0,0.6666666666666666,0.0,0.0,1.0
nlp4lp_test_153,orig,tfidf_optimization_role_repair,nlp4lp_test_153,nlp4lp_test_153,1,8,7,0.875,0.8571428571428571,0.0,0.0,1.0
nlp4lp_test_154,orig,tfidf_optimization_role_repair,nlp4lp_test_154,nlp4lp_test_154,1,7,7,1.0,0.7142857142857143,0.2857142857142857,0.2857142857142857,1.0
nlp4lp_test_155,orig,tfidf_optimization_role_repair,nlp4lp_test_155,nlp4lp_test_155,1,3,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0
nlp4lp_test_156,orig,tfidf_optimization_role_repair,nlp4lp_test_156,nlp4lp_test_156,1,5,4,0.8,1.0,0.25,0.25,1.0
nlp4lp_test_157,orig,tfidf_optimization_role_repair,nlp4lp_test_157,nlp4lp_test_157,1,4,4,1.0,0.5,0.0,0.0,1.0
nlp4lp_test_158,orig,tfidf_optimization_role_repair,nlp4lp_test_158,nlp4lp_test_158,1,6,6,1.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,1.0
nlp4lp_test_159,orig,tfidf_optimization_role_repair,nlp4lp_test_159,nlp4lp_test_159,1,7,6,0.8571428571428571,0.8333333333333334,0.0,0.0,1.0
nlp4lp_test_160,orig,tfidf_optimization_role_repair,nlp4lp_test_160,nlp4lp_test_160,1,7,7,1.0,0.8571428571428571,0.5714285714285714,0.5714285714285714,1.0
nlp4lp_test_161,orig,tfidf_optimization_role_repair,nlp4lp_test_151,nlp4lp_test_161,0,5,5,1.0,0.8,,,0.7142857142857143
nlp4lp_test_162,orig,tfidf_optimization_role_repair,nlp4lp_test_162,nlp4lp_test_162,1,6,6,1.0,0.6666666666666666,0.5,0.5,1.0
nlp4lp_test_163,orig,tfidf_optimization_role_repair,nlp4lp_test_163,nlp4lp_test_163,1,8,7,0.875,0.5714285714285714,0.2857142857142857,0.2857142857142857,1.0
nlp4lp_test_164,orig,tfidf_optimization_role_repair,nlp4lp_test_164,nlp4lp_test_164,1,7,7,1.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,1.0
nlp4lp_test_165,orig,tfidf_optimization_role_repair,nlp4lp_test_165,nlp4lp_test_165,1,4,3,0.75,1.0,0.0,0.0,1.0
nlp4lp_test_166,orig,tfidf_optimization_role_repair,nlp4lp_test_166,nlp4lp_test_166,1,4,3,0.75,0.0,0.3333333333333333,0.3333333333333333,1.0
nlp4lp_test_167,orig,tfidf_optimization_role_repair,nlp4lp_test_167,nlp4lp_test_167,1,4,4,1.0,0.5,0.5,0.5,1.0
nlp4lp_test_168,orig,tfidf_optimization_role_repair,nlp4lp_test_168,nlp4lp_test_168,1,6,3,0.5,1.0,0.0,0.0,1.0
